rep,method,subgroup,n_patients,precision_mean,recall_mean,jaccard_mean,mean_n_selected,target_k
6,L-Concrete_smooth,0,23,0.006040556796700464,0.008695652173913044,0.0036615899787255284,21.47826086956522,
6,L-Concrete_smooth,1,124,0.1967136807162898,0.20107526881720428,0.10932732873849856,16.201612903225808,
6,L-Concrete_smooth,2,65,0.3060505451792456,0.28923076923076924,0.17322803209577972,15.03076923076923,
6,L-Concrete_smooth,3,47,0.10095363537382403,0.22695035460992907,0.07457364704045474,34.0,
6,coxnet_global,0,23,0.10000000000000003,0.13333333333333333,0.060606060606060594,20.0,20.0
6,coxnet_global,1,124,0.05,0.06666666666666667,0.029411764705882353,20.0,20.0
6,coxnet_global,2,65,0.15,0.19999999999999998,0.09375,20.0,20.0
6,coxnet_global,3,47,0.1999999999999999,0.2666666666666668,0.1290322580645161,20.0,20.0
7,L-Concrete_smooth,0,22,0.0,0.0,0.0,28.59090909090909,
7,L-Concrete_smooth,1,132,0.27283120769176117,0.3631313131313131,0.18373445031658658,20.386363636363637,
7,L-Concrete_smooth,2,54,0.21080132982867753,0.14814814814814817,0.09242482407849285,11.796296296296296,
7,L-Concrete_smooth,3,51,0.13406019350583914,0.25359477124183005,0.09519374062707779,29.019607843137255,
7,coxnet_global,0,22,0.0,0.0,0.0,20.0,21.0
7,coxnet_global,1,132,0.09999999999999998,0.1333333333333333,0.06060606060606061,20.0,21.0
7,coxnet_global,2,54,0.04999999999999998,0.06666666666666668,0.029411764705882342,20.0,21.0
7,coxnet_global,3,51,0.09999999999999998,0.13333333333333336,0.06060606060606061,20.0,21.0
8,L-Concrete_smooth,0,15,0.08621806745026556,0.12444444444444443,0.053740934430288274,21.733333333333334,
8,L-Concrete_smooth,1,126,0.18209189694058822,0.2253968253968254,0.11259453834604481,18.682539682539684,
8,L-Concrete_smooth,2,65,0.034818754318635244,0.02358974358974359,0.014087476309649441,14.123076923076923,
8,L-Concrete_smooth,3,53,0.12909575640012336,0.2477987421383648,0.09215066269670111,29.50943396226415,
8,coxnet_global,0,15,0.0,0.0,0.0,19.0,20.0
8,coxnet_global,1,126,0.15789473684210534,0.19999999999999998,0.09677419354838712,19.0,20.0
8,coxnet_global,2,65,0.10526315789473684,0.13333333333333333,0.0625,19.0,20.0
8,coxnet_global,3,53,0.05263157894736843,0.06666666666666668,0.0303030303030303,19.0,20.0
9,L-Concrete_smooth,0,20,0.0478959241764801,0.06333333333333332,0.02792770046649378,20.6,
9,L-Concrete_smooth,1,121,0.2595950314996939,0.23691460055096417,0.14127448232777196,14.214876033057852,
9,L-Concrete_smooth,2,62,0.037457000621137236,0.034408602150537634,0.018493735140210254,13.951612903225806,
9,L-Concrete_smooth,3,56,0.12430174936652204,0.21785714285714283,0.08523872703764412,26.303571428571427,
9,coxnet_global,0,20,0.0,0.0,0.0,17.0,17.0
9,coxnet_global,1,121,0.17647058823529407,0.2,0.10344827586206896,17.0,17.0
9,coxnet_global,2,62,0.05882352941176469,0.06666666666666667,0.03225806451612903,17.0,17.0
9,coxnet_global,3,56,0.17647058823529413,0.19999999999999998,0.10344827586206896,17.0,17.0
10,L-Concrete_smooth,0,21,0.0405216170024931,0.06984126984126984,0.02622122689197853,26.0,
10,L-Concrete_smooth,1,126,0.2879997329047304,0.28518518518518526,0.16753985758719164,16.071428571428573,
10,L-Concrete_smooth,2,66,0.16084893673971792,0.1545454545454545,0.08558833307067143,14.93939393939394,
10,L-Concrete_smooth,3,46,0.10960200696860886,0.22608695652173913,0.07934220807692707,31.565217391304348,
10,coxnet_global,0,21,0.0,0.0,0.0,18.0,19.0
10,coxnet_global,1,126,0.22222222222222224,0.2666666666666666,0.13793103448275862,18.0,19.0
10,coxnet_global,2,66,0.11111111111111112,0.1333333333333333,0.06451612903225806,18.0,19.0
10,coxnet_global,3,46,0.05555555555555553,0.0666666666666667,0.03125,18.0,19.0
11,L-Concrete_smooth,0,24,0.042299140158037714,0.05833333333333334,0.02513797634024152,20.791666666666668,
11,L-Concrete_smooth,1,130,0.1105241091775524,0.11794871794871796,0.060394020868967176,16.9,
11,L-Concrete_smooth,2,63,0.15060516125566853,0.12910052910052913,0.07370635871886057,13.825396825396826,
11,L-Concrete_smooth,3,42,0.06982647107766699,0.15396825396825398,0.049812382994703794,33.88095238095238,
11,coxnet_global,0,24,0.0,0.0,0.0,20.0,19.0
11,coxnet_global,1,130,0.049999999999999996,0.06666666666666667,0.029411764705882356,20.0,19.0
11,coxnet_global,2,63,0.09999999999999995,0.1333333333333333,0.0606060606060606,20.0,19.0
11,coxnet_global,3,42,0.15000000000000002,0.19999999999999996,0.09375,20.0,19.0
12,L-Concrete_smooth,0,25,0.004318181818181818,0.005333333333333333,0.0024444444444444444,24.16,
12,L-Concrete_smooth,1,121,0.2605275026883778,0.23415977961432505,0.14065465709728545,15.338842975206612,
12,L-Concrete_smooth,2,62,0.14051650595424683,0.17956989247311828,0.08573159569032794,19.822580645161292,
12,L-Concrete_smooth,3,51,0.06432976067482461,0.11633986928104574,0.04158124349865588,28.11764705882353,
12,coxnet_global,0,25,0.10526315789473684,0.13333333333333333,0.0625,19.0,20.0
12,coxnet_global,1,121,0.10526315789473681,0.13333333333333333,0.0625,19.0,20.0
12,coxnet_global,2,62,0.0,0.0,0.0,19.0,20.0
12,coxnet_global,3,51,0.15789473684210525,0.19999999999999996,0.0967741935483871,19.0,20.0
13,L-Concrete_smooth,0,24,0.10974578469455114,0.17777777777777778,0.07310784726878179,23.375,
13,L-Concrete_smooth,1,127,0.22289819195862604,0.2551181102362205,0.1348356296164256,17.519685039370078,
13,L-Concrete_smooth,2,63,0.06751361876309556,0.06666666666666667,0.03438374346394554,14.34920634920635,
13,L-Concrete_smooth,3,45,0.1104330483783208,0.26666666666666666,0.08411084240426343,36.422222222222224,
13,coxnet_global,0,24,0.047619047619047616,0.06666666666666667,0.02857142857142857,21.0,21.0
13,coxnet_global,1,127,0.19047619047619047,0.2666666666666666,0.125,21.0,21.0
13,coxnet_global,2,63,0.09523809523809519,0.1333333333333333,0.058823529411764684,21.0,21.0
13,coxnet_global,3,45,0.0,0.0,0.0,21.0,21.0
14,L-Concrete_smooth,0,23,0.07490793217554835,0.13623188405797101,0.05076078700988005,27.391304347826086,
14,L-Concrete_smooth,1,130,0.16994830998323604,0.24307692307692308,0.11038576450360389,21.93846153846154,
14,L-Concrete_smooth,2,56,0.2856196845733807,0.2595238095238095,0.1539790239380834,15.232142857142858,
14,L-Concrete_smooth,3,50,0.1107056721389341,0.2773333333333333,0.08551109373742449,37.66,
14,coxnet_global,0,23,0.04347826086956521,0.06666666666666667,0.02702702702702702,23.0,24.0
14,coxnet_global,1,130,0.13043478260869565,0.19999999999999998,0.08571428571428573,23.0,24.0
14,coxnet_global,2,56,0.1739130434782609,0.26666666666666666,0.11764705882352942,23.0,24.0
14,coxnet_global,3,50,0.1739130434782609,0.26666666666666666,0.1176470588235294,23.0,24.0
